-1159.3792330763704	2521.638180706393	-3681.0174137827635	1.6810921204709286	14.445666258073489
-1159.4089224413847	2521.608750412368	-3681.0176728537526	1.681072500274912	14.445645387917965
-1160.0742970440665	2530.861315712734	-3690.9356127568003	1.6872408771418224	14.404459314857604
-1160.202149232689	2518.229547547937	-3678.4316967806258	1.6788196983652912	14.451253365797864
-1160.6134619568948	2506.8454575993687	-3667.4589195562635	1.6712303050662458	14.496299604391869
-1160.9139654358887	2506.460202260924	-3667.3741676968125	1.6709734681739492	14.500021481344826
-1161.3003602275999	2502.9994982248586	-3664.2998584524585	1.6686663321499056	14.50962502028221
-1161.6976593840714	2496.6487489827164	-3658.3464083667877	1.664432499321811	14.522999472005539
-1161.6493546783727	2509.364825695239	-3671.0141803736115	1.672909883796826	14.463876854708731
-1162.4728091734019	2536.4221107269445	-3698.8949199003464	1.690948073817963	14.354057428508632
-1162.907700318321	2538.423278632027	-3701.3309789503483	1.6922821857546848	14.350138838537196
-1163.4414292070724	2482.502690876593	-3645.9441200836654	1.6550017939177286	14.572932751784345
-1163.9877432022422	2401.961784725386	-3565.9495279276284	1.6013078564835908	14.890690349541563
-1164.4543794353654	2365.811493256106	-3530.2658726914715	1.5772076621707374	15.03334714793133
-1165.1154289718165	2393.1085914762198	-3558.2240204480363	1.5954057276508131	14.918995879406337
-1165.861752692167	2452.78263301783	-3618.644385709997	1.6351884220118866	14.666717258498638
-1166.4633601007808	2511.423754206313	-3677.8871143070937	1.6742825028042088	14.417357468597345
-1167.4376745276463	2538.5021969573963	-3705.9398714850427	1.6923347979715975	14.296831459211909
-1168.3253919148983	2533.294024087208	-3701.6194160021064	1.6888626827248054	14.316157020911357
-1168.9677281544596	2511.691796713245	-3680.6595248677045	1.67446119780883	14.414719402341445
-1170.1769265019097	2478.615128273729	-3648.792054775639	1.6524100855158195	14.563429545477018
-1171.2204425898117	2446.365131471971	-3617.5855740617826	1.6309100876479805	14.707196288098618
-1172.3256952999918	2431.462808558257	-3603.788503858249	1.6209752057055047	14.774367412566395
-1173.4011364493372	2437.014856427797	-3610.415992877134	1.6246765709518647	14.750308281614501
-1174.9477906913885	2459.8416118376426	-3634.789402529031	1.6398944078917619	14.64980514052398
-1176.1428429119328	2480.190227635476	-3656.3330705474086	1.6534601517569838	14.554388519801666
-1177.133934187003	2476.3762698215673	-3653.5102040085703	1.6509175132143783	14.546695418755212
-1178.4246755086988	2476.517536241817	-3654.942211750516	1.651011690827878	14.5224441070351
-1180.2646826290297	2493.170734637438	-3673.4354172664675	1.662113823091625	14.439182966896789
-1181.7620845204465	2504.417579424238	-3686.1796639446843	1.6696117196161586	14.382849843416793
-1183.5207056434442	2488.191544474259	-3671.712250117703	1.6587943629828394	14.43455431391545
-1184.9944080354703	2451.2118519921364	-3636.2062600276067	1.6341412346614244	14.56627184607571
-1186.82819688042	2437.6452485142822	-3624.473445394702	1.625096832342855	14.606173273030818
-1188.635849468193	2461.6520411319207	-3650.2878906001138	1.6411013607546139	14.502217485500948
-1190.3302911603882	2477.589432002009	-3667.919723162397	1.6517262880013392	14.426986862690816
-1192.0803867208992	2460.57452011503	-3652.654906835929	1.64038301341002	14.474563285782017
-1193.8567771723915	2443.0490728382515	-3636.905850010643	1.6286993818921676	14.522817785752478
-1196.0214812625431	2458.6538528530896	-3654.6753341156327	1.6391025685687264	14.446249899104561
-1198.0130544286344	2478.717163191433	-3676.7302176200674	1.6524781087942886	14.35803948265827
-1200.0901347986432	2473.8351194475295	-3673.9252542461727	1.6492234129650196	14.372049616489468
-1201.872039222938	2458.7558923713514	-3660.6279315942893	1.6391705949142343	14.431238676048931
-1204.8741742394313	2461.8971484919957	-3666.771322731427	1.6412647656613306	14.418759010954092
-1207.2584696236913	2481.4849133465264	-3688.7433829702177	1.6543232755643509	14.342059089131162
-1209.4071223988171	2490.972694749002	-3700.3798171478193	1.6606484631660015	14.301837964522328
-1211.8302049864874	2485.096011086387	-3696.9262160728745	1.6567306740575913	14.319871147299006
-1213.9156337479017	2476.431173295351	-3690.3468070432527	1.650954115530234	14.351065886047003
-1216.2214355768506	2473.449647104175	-3689.6710826810254	1.6489664314027832	14.360112492350197
-1218.8001646501198	2478.8575268541813	-3697.657691504301	1.6525716845694542	14.336563748724737
-1220.9678479239565	2479.5156425031328	-3700.4834904270892	1.6530104283354219	14.33264418564181
-1223.0891569942492	2461.9541024767204	-3685.0432594709696	1.6413027349844804	14.397083360797405
-1225.6105882205638	2432.0660097481637	-3657.6765979687275	1.6213773398321092	14.505036340226038
-1228.1553356982768	2414.5958819993048	-3642.7512176975815	1.6097305879995365	14.563423053331924
-1230.1557458746765	2404.3599618503636	-3634.51570772504	1.6029066412335757	14.59220634905431
-1232.5703219146299	2377.9009185315876	-3610.4712404462175	1.5852672790210585	14.673389953383595
-1235.0189594887274	2371.3423971562397	-3606.361356644967	1.5808949314374932	14.672528363422915
-1237.5777715878044	2404.9151055762727	-3642.492877164077	1.6032767370508485	14.511822159750942
-1240.235253591994	2453.031660172247	-3693.266913764241	1.6353544401148312	14.291229469338017
-1243.0510743330838	2474.7523322305306	-3717.8034065636143	1.649834888153687	14.175368753605797
-1245.759400778707	2450.8701877346375	-3696.6295885133445	1.6339134584897583	14.246922800003116
-1248.1444374905896	2404.477781732422	-3652.6222192230116	1.6029851878216148	14.420874772764071
-1251.2546954391014	2376.544774956738	-3627.7994703958393	1.584363183304492	14.531536810484177
-1253.4404234257422	2387.2874616635227	-3640.727885089265	1.5915249744423483	14.496139441236455
